ID_Pesanan,Tanggal,Produk,Kategori,Jumlah,Harga_Satuan,Total_Penjualan
TRP0033,2026-05-14,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0034,2026-01-27,Pesawat,Lain-lain,3.0,Rp750.000,Rp2.250.000
TRP0035,2026-03-29,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0036,2026-03-24,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0037,2026-01-21,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0038,2026-03-10,Kapal Ferry,Lain-lain,2.0,Rp65.000,Rp130.000
TRP0039,2026-03-23,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0040,2026-02-04,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0041,2026-03-07,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0042,2026-02-27,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0043,2026-05-07,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0044,2026-04-28,MRT,Lain-lain,4.0,Rp14.000,Rp56.000
TRP0045,2026-02-25,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0046,2026-04-08,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0047,2026-03-09,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0048,2026-03-17,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0049,2026-04-08,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0050,2026-04-30,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0051,2026-03-10,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0052,2026-05-09,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0053,2026-02-16,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0054,2026-02-03,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0055,2026-02-06,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0056,2026-01-09,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0057,2026-04-09,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0058,2026-02-13,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0059,2026-01-04,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0060,2026-03-10,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0061,2026-05-08,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0062,2026-01-24,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0063,2026-05-14,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0064,2026-01-29,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0065,2026-04-02,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0066,2026-02-24,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0067,2026-01-19,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0068,2026-03-24,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0069,2026-04-22,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0070,2026-03-14,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0071,2026-02-09,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0072,2026-05-11,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0073,2026-01-20,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0074,2026-05-02,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0075,2026-04-01,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0076,2026-04-01,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0077,2026-01-13,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0078,2026-02-22,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0079,2026-05-02,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0080,2026-03-26,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0081,2026-04-28,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0082,2026-01-15,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0083,2026-02-04,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0084,2026-03-03,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0085,2026-01-23,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0086,2026-03-30,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0087,2026-01-17,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0088,2026-02-02,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0089,2026-05-23,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0090,2026-01-09,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0091,2026-01-01,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0092,2026-04-07,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0093,2026-05-17,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0094,2026-02-22,MRT,Lain-lain,4.0,Rp14.000,Rp56.000
TRP0095,2026-05-22,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0096,2026-03-08,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0097,2026-02-17,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0098,2026-02-01,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0099,2026-04-03,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0100,2026-03-08,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0101,2026-03-15,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0102,2026-01-24,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0103,2026-04-02,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0104,2026-04-17,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0105,2026-02-03,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0106,2026-02-13,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0107,2026-02-01,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0108,2026-01-14,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0109,2026-05-21,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0110,2026-03-14,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0111,2026-01-12,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0112,2026-01-13,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0113,2026-05-29,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0114,2026-04-04,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0115,2026-01-11,Pesawat,Lain-lain,3.0,Rp750.000,Rp2.250.000
TRP0116,2026-01-10,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0117,2026-05-01,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0118,2026-04-14,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0119,2026-02-25,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0120,2026-05-11,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0121,2026-02-17,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0122,2026-02-06,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0123,2026-05-22,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0124,2026-04-30,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0125,2026-02-13,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0126,2026-01-25,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0127,2026-01-27,Kapal Ferry,Lain-lain,1.0,Rp65.000,Rp65.000
TRP0128,2026-04-09,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0129,2026-03-01,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0130,2026-04-17,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0131,2026-03-02,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0132,2026-01-11,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0133,2026-02-15,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0134,2026-05-09,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0135,2026-03-31,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0136,2026-04-20,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0137,2026-04-20,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0138,2026-04-29,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0139,2026-04-04,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0140,2026-03-29,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0141,2026-04-25,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0142,2026-03-31,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0143,2026-03-21,Kereta,Transportasi,3.0,Rp45.000,Rp135.000
TRP0144,2026-01-31,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0145,2026-05-05,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0146,2026-01-17,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0147,2026-03-26,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0148,2026-01-19,MRT,Lain-lain,4.0,Rp14.000,Rp56.000
TRP0149,2026-03-07,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0150,2026-02-18,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0151,2026-04-22,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0152,2026-01-25,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0153,2026-04-05,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0154,2026-02-17,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0155,2026-05-09,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0156,2026-03-22,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0157,2026-05-01,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0158,2026-05-01,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0159,2026-05-02,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0160,2026-02-20,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0161,2026-04-25,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0162,2026-01-21,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0163,2026-03-24,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0164,2026-02-11,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0165,2026-03-02,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0166,2026-01-22,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0167,2026-04-30,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0168,2026-02-02,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0169,2026-02-11,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0170,2026-02-20,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0171,2026-02-19,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0172,2026-02-10,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0173,2026-01-26,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0174,2026-01-22,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0175,2026-01-25,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0176,2026-04-17,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0177,2026-04-26,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0178,2026-05-05,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0179,2026-02-10,Kapal Ferry,Lain-lain,2.0,Rp65.000,Rp130.000
TRP0180,2026-03-18,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0181,2026-05-16,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0182,2026-01-25,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0183,2026-04-14,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0184,2026-03-10,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0185,2026-02-08,Kapal Ferry,Lain-lain,2.0,Rp65.000,Rp130.000
TRP0186,2026-01-24,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0187,2026-02-17,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0188,2026-05-20,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0189,2026-02-06,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0190,2026-04-30,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0191,2026-03-31,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0192,2026-03-07,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0193,2026-03-30,MRT,Lain-lain,4.0,Rp14.000,Rp56.000
TRP0194,2026-02-08,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0195,2026-02-22,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0196,2026-04-06,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0197,2026-04-04,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0198,2026-05-02,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0199,2026-03-30,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0200,2026-03-28,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0201,2026-03-08,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0202,2026-02-16,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0203,2026-03-12,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0204,2026-05-25,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0205,2026-01-20,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0206,2026-04-04,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0207,2026-05-20,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0208,2026-02-07,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0209,2026-05-13,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0210,2026-02-19,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0211,2026-05-11,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0212,2026-02-19,MRT,Lain-lain,4.0,Rp14.000,Rp56.000
TRP0213,2026-02-24,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0214,2026-03-13,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0215,2026-04-11,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0216,2026-01-20,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0217,2026-04-23,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0218,2026-05-25,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0219,2026-02-13,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0220,2026-04-24,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0221,2026-03-26,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0222,2026-04-05,Pesawat,Lain-lain,3.0,Rp750.000,Rp2.250.000
TRP0223,2026-05-08,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0224,2026-04-22,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0225,2026-02-24,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0226,2026-02-28,Ojek Online,Transportasi,2.0,Rp25.000,Rp50.000
TRP0227,2026-04-22,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0228,2026-01-02,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0229,2026-01-14,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0230,2026-04-11,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0231,2026-02-16,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0232,2026-02-27,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0233,2026-03-29,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0234,2026-01-05,Kapal Ferry,Lain-lain,1.0,Rp65.000,Rp65.000
TRP0235,2026-02-11,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0236,2026-03-07,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0237,2026-01-06,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0238,2026-03-26,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0239,2026-05-03,Kapal Ferry,Lain-lain,2.0,Rp65.000,Rp130.000
TRP0240,2026-01-28,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0241,2026-02-06,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0242,2026-02-27,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0243,2026-03-20,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0244,2026-03-07,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0245,2026-05-12,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0246,2026-01-21,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0247,2026-03-27,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0248,2026-01-10,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0249,2026-05-02,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0250,2026-02-22,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0251,2026-02-11,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0252,2026-04-25,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0253,2026-01-20,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0254,2026-02-01,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0255,2026-05-18,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0256,2026-05-28,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0257,2026-04-27,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0258,2026-03-05,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0259,2026-03-21,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0260,2026-01-28,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0261,2026-04-20,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0262,2026-02-05,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0263,2026-05-30,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0264,2026-04-22,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0265,2026-01-14,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0266,2026-01-09,Angkot,Transportasi,2.0,Rp7.000,Rp14.000
TRP0267,2026-05-19,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0268,2026-02-25,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0269,2026-02-17,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0270,2026-03-02,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0271,2026-03-16,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0272,2026-04-22,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0273,2026-01-15,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0274,2026-01-11,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0275,2026-05-28,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0276,2026-01-06,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0277,2026-02-15,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0278,2026-03-04,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0279,2026-04-18,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0280,2026-03-07,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0281,2026-05-28,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0282,2026-03-16,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0283,2026-02-05,MRT,Lain-lain,4.0,Rp14.000,Rp56.000
TRP0284,2026-02-06,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0285,2026-01-20,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0286,2026-03-18,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0287,2026-05-03,Travel,Transportasi,2.0,Rp85.000,Rp170.000
TRP0288,2026-01-31,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0289,2026-02-18,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0290,2026-05-16,Taksi Online,Transportasi,2.0,Rp55.000,Rp110.000
TRP0291,2026-03-15,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0292,2026-05-24,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0293,2026-03-25,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0294,2026-03-21,Travel,Transportasi,4.0,Rp85.000,Rp340.000
TRP0295,2026-02-16,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0296,2026-02-22,Bus,Transportasi,1.0,Rp15.000,Rp15.000
TRP0297,2026-01-26,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0298,2026-03-10,Kapal Ferry,Lain-lain,2.0,Rp65.000,Rp130.000
TRP0299,2026-02-13,Pesawat,Lain-lain,4.0,Rp750.000,Rp3.000.000
TRP0300,2026-03-15,Angkot,Transportasi,4.0,Rp7.000,Rp28.000
TRP0301,2026-05-19,Bus,Transportasi,3.0,Rp15.000,Rp45.000
TRP0302,2026-01-19,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0303,2026-05-11,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0304,2026-03-14,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0305,2026-02-16,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0306,2026-04-28,LRT,Transportasi,2.0,Rp12.000,Rp24.000
TRP0307,2026-03-11,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0308,2026-03-14,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0309,2026-02-04,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0310,2026-05-21,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0311,2026-02-15,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0312,2026-03-27,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0313,2026-05-24,Kapal Ferry,Lain-lain,2.0,Rp65.000,Rp130.000
TRP0314,2026-03-31,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0315,2026-01-15,Kapal Ferry,Lain-lain,1.0,Rp65.000,Rp65.000
TRP0316,2026-02-05,Pesawat,Lain-lain,3.0,Rp750.000,Rp2.250.000
TRP0317,2026-03-12,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0318,2026-05-07,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0319,2026-02-24,MRT,Lain-lain,1.0,Rp14.000,Rp14.000
TRP0320,2026-04-21,Bus,Transportasi,4.0,Rp15.000,Rp60.000
TRP0321,2026-03-03,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0322,2026-01-12,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0323,2026-03-28,Bus,Transportasi,2.0,Rp15.000,Rp30.000
TRP0324,2026-03-30,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0325,2026-04-20,Taksi Online,Transportasi,1.0,Rp55.000,Rp55.000
TRP0326,2026-01-17,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0327,2026-01-23,MRT,Lain-lain,2.0,Rp14.000,Rp28.000
TRP0328,2026-04-15,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0329,2026-01-17,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0330,2026-02-23,Pesawat,Lain-lain,1.0,Rp750.000,Rp750.000
TRP0331,2026-01-14,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0332,2026-03-21,Kereta,Transportasi,2.0,Rp45.000,Rp90.000
TRP0333,2026-03-02,Kereta,Transportasi,4.0,Rp45.000,Rp180.000
TRP0334,2026-02-21,LRT,Transportasi,3.0,Rp12.000,Rp36.000
TRP0335,2026-04-01,Kereta,Transportasi,1.0,Rp45.000,Rp45.000
TRP0336,2026-04-30,Pesawat,Lain-lain,3.0,Rp750.000,Rp2.250.000
TRP0337,2026-05-06,Kapal Ferry,Lain-lain,1.0,Rp65.000,Rp65.000
TRP0338,2026-02-17,LRT,Transportasi,4.0,Rp12.000,Rp48.000
TRP0339,2026-05-14,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0340,2026-05-04,Taksi Online,Transportasi,4.0,Rp55.000,Rp220.000
TRP0341,2026-01-21,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0342,2026-01-20,Taksi Online,Transportasi,3.0,Rp55.000,Rp165.000
TRP0343,2026-05-03,Ojek Online,Transportasi,4.0,Rp25.000,Rp100.000
TRP0344,2026-01-01,Travel,Transportasi,1.0,Rp85.000,Rp85.000
TRP0345,2026-04-12,Pesawat,Lain-lain,2.0,Rp750.000,Rp1.500.000
TRP0346,2026-03-13,Ojek Online,Transportasi,1.0,Rp25.000,Rp25.000
TRP0347,2026-01-19,MRT,Lain-lain,3.0,Rp14.000,Rp42.000
TRP0348,2026-04-08,Travel,Transportasi,3.0,Rp85.000,Rp255.000
TRP0349,2026-01-22,Angkot,Transportasi,3.0,Rp7.000,Rp21.000
TRP0350,2026-03-11,Kapal Ferry,Lain-lain,1.0,Rp65.000,Rp65.000
TRP0351,2026-02-27,Kapal Ferry,Lain-lain,4.0,Rp65.000,Rp260.000
TRP0352,2026-02-02,LRT,Transportasi,1.0,Rp12.000,Rp12.000
TRP0353,2026-01-31,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
TRP0354,2026-02-19,Ojek Online,Transportasi,3.0,Rp25.000,Rp75.000
TRP0355,2026-04-02,Kapal Ferry,Lain-lain,3.0,Rp65.000,Rp195.000
TRP0356,2026-04-30,Angkot,Transportasi,1.0,Rp7.000,Rp7.000
